NET_neuronI_neuronJ,Strength
mocktest_small_46_25,0.020000
mocktest_small_46_26,0.000000
mocktest_small_46_27,0.040000
mocktest_small_46_28,0.000000
mocktest_small_46_29,0.020000
mocktest_small_46_30,0.020000
mocktest_small_46_31,0.040000
mocktest_small_46_32,0.000000
mocktest_small_46_33,0.000000
mocktest_small_46_34,0.000000
mocktest_small_46_35,0.000000
mocktest_small_46_36,0.020000
mocktest_small_46_37,0.000000
mocktest_small_46_38,0.000000
mocktest_small_46_39,0.020000
mocktest_small_46_40,0.000000
mocktest_small_46_41,0.000000
mocktest_small_46_42,0.000000
mocktest_small_46_43,0.000000
mocktest_small_46_44,0.020000
mocktest_small_46_45,0.000000
mocktest_small_46_46,0.000000
mocktest_small_46_47,0.000000
mocktest_small_46_48,0.020000
mocktest_small_46_49,0.060000
mocktest_small_46_50,0.000000
mocktest_small_46_51,0.000000
mocktest_small_46_52,0.000000
mocktest_small_46_53,0.000000
mocktest_small_46_54,0.020000
mocktest_small_46_55,0.040000
mocktest_small_46_56,0.000000
mocktest_small_46_57,0.000000
mocktest_small_46_58,0.000000
mocktest_small_46_59,0.000000
mocktest_small_46_60,0.000000
mocktest_small_46_61,0.020000
mocktest_small_46_62,0.000000
mocktest_small_46_63,0.000000
mocktest_small_46_64,0.020000
mocktest_small_46_65,0.000000
mocktest_small_46_66,0.020000
mocktest_small_46_67,0.000000
mocktest_small_46_68,0.060000
mocktest_small_46_69,0.040000
mocktest_small_46_70,0.020000
mocktest_small_46_71,0.020000
mocktest_small_46_72,0.040000
mocktest_small_46_73,0.000000
mocktest_small_46_74,0.000000
mocktest_small_46_75,0.000000
mocktest_small_46_76,0.000000
mocktest_small_46_77,0.000000
mocktest_small_46_78,0.000000
mocktest_small_46_79,0.020000
mocktest_small_46_80,0.000000
mocktest_small_46_81,0.000000
mocktest_small_46_82,0.000000
mocktest_small_46_83,0.120000
mocktest_small_46_84,0.020000
mocktest_small_46_85,0.000000
mocktest_small_46_86,0.000000
mocktest_small_46_87,0.000000
mocktest_small_46_88,0.000000
mocktest_small_46_89,0.000000
mocktest_small_46_90,0.000000
mocktest_small_46_91,0.040000
mocktest_small_46_92,0.000000
mocktest_small_46_93,0.000000
mocktest_small_46_94,0.000000
mocktest_small_46_95,0.020000
mocktest_small_46_96,0.000000
mocktest_small_46_97,0.000000
mocktest_small_46_98,0.000000
mocktest_small_46_99,0.020000
mocktest_small_46_100,0.000000
mocktest_small_47_1,0.000000
mocktest_small_47_2,0.000000
mocktest_small_47_3,0.000000
mocktest_small_47_4,0.000000
mocktest_small_47_5,0.000000
mocktest_small_47_6,0.000000
mocktest_small_47_7,0.000000
mocktest_small_47_8,0.000000
mocktest_small_47_9,0.000000
mocktest_small_47_10,0.000000
mocktest_small_47_11,0.000000
mocktest_small_47_12,0.000000
mocktest_small_47_13,0.000000
mocktest_small_47_14,0.000000
mocktest_small_47_15,0.000000
mocktest_small_47_16,0.000000
mocktest_small_47_17,0.000000
mocktest_small_47_18,0.000000
mocktest_small_47_19,0.020000
mocktest_small_47_20,0.000000
mocktest_small_47_21,0.000000
mocktest_small_47_22,0.000000
mocktest_small_47_23,0.000000
mocktest_small_47_24,0.180000
mocktest_small_47_25,0.000000
mocktest_small_47_26,0.000000
mocktest_small_47_27,0.000000
mocktest_small_47_28,0.000000
mocktest_small_47_29,0.040000
mocktest_small_47_30,0.000000
mocktest_small_47_31,0.020000
mocktest_small_47_32,0.000000
mocktest_small_47_33,0.040000
mocktest_small_47_34,0.020000
mocktest_small_47_35,0.000000
mocktest_small_47_36,0.000000
mocktest_small_47_37,0.000000
mocktest_small_47_38,0.020000
mocktest_small_47_39,0.000000
mocktest_small_47_40,0.000000
mocktest_small_47_41,0.000000
mocktest_small_47_42,0.000000
mocktest_small_47_43,0.000000
mocktest_small_47_44,0.000000
mocktest_small_47_45,0.000000
mocktest_small_47_46,0.000000
mocktest_small_47_47,0.000000
mocktest_small_47_48,0.000000
mocktest_small_47_49,0.000000
mocktest_small_47_50,0.000000
mocktest_small_47_51,0.000000
mocktest_small_47_52,0.020000
mocktest_small_47_53,0.000000
mocktest_small_47_54,0.000000
mocktest_small_47_55,0.000000
mocktest_small_47_56,0.000000
mocktest_small_47_57,0.000000
mocktest_small_47_58,0.000000
mocktest_small_47_59,0.000000
mocktest_small_47_60,0.040000
mocktest_small_47_61,0.000000
mocktest_small_47_62,0.000000
mocktest_small_47_63,0.000000
mocktest_small_47_64,0.000000
mocktest_small_47_65,0.000000
mocktest_small_47_66,0.000000
mocktest_small_47_67,0.000000
mocktest_small_47_68,0.000000
mocktest_small_47_69,0.000000
mocktest_small_47_70,0.000000
mocktest_small_47_71,0.000000
mocktest_small_47_72,0.000000
mocktest_small_47_73,0.020000
mocktest_small_47_74,0.000000
mocktest_small_47_75,0.000000
mocktest_small_47_76,0.000000
mocktest_small_47_77,0.020000
mocktest_small_47_78,0.000000
mocktest_small_47_79,0.000000
mocktest_small_47_80,0.000000
mocktest_small_47_81,0.000000
mocktest_small_47_82,0.000000
mocktest_small_47_83,0.000000
mocktest_small_47_84,0.000000
mocktest_small_47_85,0.000000
mocktest_small_47_86,0.000000
mocktest_small_47_87,0.000000
mocktest_small_47_88,0.020000
mocktest_small_47_89,0.000000
mocktest_small_47_90,0.020000
mocktest_small_47_91,0.020000
mocktest_small_47_92,0.000000
mocktest_small_47_93,0.000000
mocktest_small_47_94,0.000000
mocktest_small_47_95,0.000000
mocktest_small_47_96,0.000000
mocktest_small_47_97,0.020000
mocktest_small_47_98,0.000000
mocktest_small_47_99,0.000000
mocktest_small_47_100,0.000000
mocktest_small_48_1,0.000000
mocktest_small_48_2,0.020000
mocktest_small_48_3,0.000000
mocktest_small_48_4,0.000000
mocktest_small_48_5,0.020000
mocktest_small_48_6,0.020000
mocktest_small_48_7,0.040000
mocktest_small_48_8,0.000000
mocktest_small_48_9,0.000000
mocktest_small_48_10,0.000000
mocktest_small_48_11,0.000000
mocktest_small_48_12,0.040000
mocktest_small_48_13,0.000000
mocktest_small_48_14,0.020000
mocktest_small_48_15,0.020000
mocktest_small_48_16,0.020000
mocktest_small_48_17,0.060000
mocktest_small_48_18,0.000000
mocktest_small_48_19,0.000000
mocktest_small_48_20,0.000000
mocktest_small_48_21,0.000000
mocktest_small_48_22,0.040000
mocktest_small_48_23,0.020000
mocktest_small_48_24,0.000000
mocktest_small_48_25,0.020000
mocktest_small_48_26,0.000000
mocktest_small_48_27,0.000000
mocktest_small_48_28,0.020000
mocktest_small_48_29,0.000000
mocktest_small_48_30,0.020000
mocktest_small_48_31,0.000000
mocktest_small_48_32,0.000000
mocktest_small_48_33,0.000000
mocktest_small_48_34,0.020000
mocktest_small_48_35,0.040000
mocktest_small_48_36,0.020000
mocktest_small_48_37,0.060000
mocktest_small_48_38,0.000000
mocktest_small_48_39,0.000000
mocktest_small_48_40,0.000000
mocktest_small_48_41,0.000000
mocktest_small_48_42,0.000000
mocktest_small_48_43,0.020000
mocktest_small_48_44,0.000000
mocktest_small_48_45,0.000000
mocktest_small_48_46,0.000000
mocktest_small_48_47,0.000000
mocktest_small_48_48,0.000000
mocktest_small_48_49,0.000000
mocktest_small_48_50,0.000000
mocktest_small_48_51,0.000000
mocktest_small_48_52,0.000000
mocktest_small_48_53,0.000000
mocktest_small_48_54,0.040000
mocktest_small_48_55,0.000000
mocktest_small_48_56,0.000000
mocktest_small_48_57,0.020000
mocktest_small_48_58,0.020000
mocktest_small_48_59,0.020000
mocktest_small_48_60,0.000000
mocktest_small_48_61,0.000000
mocktest_small_48_62,0.000000
mocktest_small_48_63,0.000000
mocktest_small_48_64,0.000000
mocktest_small_48_65,0.000000
mocktest_small_48_66,0.000000
mocktest_small_48_67,0.000000
mocktest_small_48_68,0.020000
mocktest_small_48_69,0.000000
mocktest_small_48_70,0.000000
mocktest_small_48_71,0.000000
mocktest_small_48_72,0.020000
mocktest_small_48_73,0.000000
mocktest_small_48_74,0.020000
mocktest_small_48_75,0.000000
mocktest_small_48_76,0.000000
mocktest_small_48_77,0.000000
mocktest_small_48_78,0.020000
mocktest_small_48_79,0.040000
mocktest_small_48_80,0.000000
mocktest_small_48_81,0.000000
mocktest_small_48_82,0.000000
mocktest_small_48_83,0.020000
mocktest_small_48_84,0.000000
mocktest_small_48_85,0.020000
mocktest_small_48_86,0.000000
mocktest_small_48_87,0.020000
mocktest_small_48_88,0.000000
mocktest_small_48_89,0.000000
mocktest_small_48_90,0.000000
mocktest_small_48_91,0.000000
mocktest_small_48_92,0.020000
mocktest_small_48_93,0.000000
mocktest_small_48_94,0.020000
mocktest_small_48_95,0.000000
mocktest_small_48_96,0.000000
mocktest_small_48_97,0.040000
mocktest_small_48_98,0.000000
mocktest_small_48_99,0.000000
mocktest_small_48_100,0.000000
mocktest_small_49_1,0.000000
mocktest_small_49_2,0.020000
mocktest_small_49_3,0.000000
mocktest_small_49_4,0.000000
mocktest_small_49_5,0.000000
mocktest_small_49_6,0.000000
mocktest_small_49_7,0.000000
mocktest_small_49_8,0.000000
mocktest_small_49_9,0.000000
mocktest_small_49_10,0.020000
mocktest_small_49_11,0.020000
mocktest_small_49_12,0.020000
mocktest_small_49_13,0.000000
mocktest_small_49_14,0.040000
mocktest_small_49_15,0.000000
mocktest_small_49_16,0.000000
mocktest_small_49_17,0.000000
mocktest_small_49_18,0.000000
mocktest_small_49_19,0.000000
mocktest_small_49_20,0.000000
mocktest_small_49_21,0.000000
mocktest_small_49_22,0.020000
mocktest_small_49_23,0.000000
mocktest_small_49_24,0.020000
mocktest_small_49_25,0.000000
mocktest_small_49_26,0.000000
mocktest_small_49_27,0.000000
mocktest_small_49_28,0.000000
mocktest_small_49_29,0.020000
mocktest_small_49_30,0.020000
mocktest_small_49_31,0.000000
mocktest_small_49_32,0.000000
mocktest_small_49_33,0.000000
mocktest_small_49_34,0.000000
mocktest_small_49_35,0.020000
mocktest_small_49_36,0.000000
mocktest_small_49_37,0.020000
mocktest_small_49_38,0.000000
mocktest_small_49_39,0.000000
mocktest_small_49_40,0.000000
mocktest_small_49_41,0.000000
mocktest_small_49_42,0.020000
mocktest_small_49_43,0.000000
mocktest_small_49_44,0.020000
mocktest_small_49_45,0.020000
mocktest_small_49_46,0.000000
mocktest_small_49_47,0.000000
mocktest_small_49_48,0.020000
mocktest_small_49_49,0.000000
mocktest_small_49_50,0.000000
mocktest_small_49_51,0.000000
mocktest_small_49_52,0.000000
mocktest_small_49_53,0.000000
mocktest_small_49_54,0.000000
mocktest_small_49_55,0.000000
mocktest_small_49_56,0.000000
mocktest_small_49_57,0.000000
mocktest_small_49_58,0.020000
mocktest_small_49_59,0.000000
mocktest_small_49_60,0.020000
mocktest_small_49_61,0.000000
mocktest_small_49_62,0.000000
mocktest_small_49_63,0.000000
mocktest_small_49_64,0.080000
mocktest_small_49_65,0.020000
mocktest_small_49_66,0.020000
mocktest_small_49_67,0.000000
mocktest_small_49_68,0.000000
mocktest_small_49_69,0.000000
mocktest_small_49_70,0.000000
mocktest_small_49_71,0.020000
mocktest_small_49_72,0.020000
mocktest_small_49_73,0.000000
mocktest_small_49_74,0.040000
mocktest_small_49_75,0.000000
mocktest_small_49_76,0.000000
mocktest_small_49_77,0.000000
mocktest_small_49_78,0.020000
mocktest_small_49_79,0.000000
mocktest_small_49_80,0.020000
mocktest_small_49_81,0.000000
mocktest_small_49_82,0.040000
mocktest_small_49_83,0.020000
mocktest_small_49_84,0.000000
mocktest_small_49_85,0.000000
mocktest_small_49_86,0.000000
mocktest_small_49_87,0.000000
mocktest_small_49_88,0.020000
mocktest_small_49_89,0.000000
mocktest_small_49_90,0.000000
mocktest_small_49_91,0.020000
mocktest_small_49_92,0.060000
mocktest_small_49_93,0.000000
mocktest_small_49_94,0.000000
mocktest_small_49_95,0.000000
mocktest_small_49_96,0.000000
mocktest_small_49_97,0.040000
mocktest_small_49_98,0.020000
mocktest_small_49_99,0.020000
mocktest_small_49_100,0.000000
mocktest_small_50_1,0.020000
mocktest_small_50_2,0.000000
mocktest_small_50_3,0.020000
mocktest_small_50_4,0.020000
mocktest_small_50_5,0.000000
mocktest_small_50_6,0.000000
mocktest_small_50_7,0.000000
mocktest_small_50_8,0.000000
mocktest_small_50_9,0.000000
mocktest_small_50_10,0.020000
mocktest_small_50_11,0.000000
mocktest_small_50_12,0.000000
mocktest_small_50_13,0.000000
mocktest_small_50_14,0.000000
mocktest_small_50_15,0.000000
mocktest_small_50_16,0.000000
mocktest_small_50_17,0.000000
mocktest_small_50_18,0.020000
mocktest_small_50_19,0.000000
mocktest_small_50_20,0.000000
mocktest_small_50_21,0.000000
mocktest_small_50_22,0.020000
mocktest_small_50_23,0.000000
mocktest_small_50_24,0.040000
mocktest_small_50_25,0.080000
mocktest_small_50_26,0.000000
mocktest_small_50_27,0.060000
mocktest_small_50_28,0.000000
mocktest_small_50_29,0.000000
mocktest_small_50_30,0.000000
mocktest_small_50_31,0.000000
mocktest_small_50_32,0.000000
mocktest_small_50_33,0.000000
mocktest_small_50_34,0.000000
mocktest_small_50_35,0.000000
mocktest_small_50_36,0.000000
mocktest_small_50_37,0.020000
mocktest_small_50_38,0.000000
mocktest_small_50_39,0.000000
mocktest_small_50_40,0.000000
mocktest_small_50_41,0.020000
mocktest_small_50_42,0.000000
mocktest_small_50_43,0.000000
mocktest_small_50_44,0.000000
mocktest_small_50_45,0.000000
mocktest_small_50_46,0.000000
mocktest_small_50_47,0.020000
mocktest_small_50_48,0.020000
mocktest_small_50_49,0.000000
mocktest_small_50_50,0.000000
mocktest_small_50_51,0.000000
mocktest_small_50_52,0.000000
mocktest_small_50_53,0.000000
mocktest_small_50_54,0.000000
mocktest_small_50_55,0.000000
mocktest_small_50_56,0.000000
mocktest_small_50_57,0.000000
mocktest_small_50_58,0.000000
mocktest_small_50_59,0.000000
mocktest_small_50_60,0.000000
mocktest_small_50_61,0.020000
mocktest_small_50_62,0.120000
mocktest_small_50_63,0.000000
mocktest_small_50_64,0.000000
mocktest_small_50_65,0.000000
mocktest_small_50_66,0.040000
mocktest_small_50_67,0.000000
mocktest_small_50_68,0.000000
mocktest_small_50_69,0.020000
mocktest_small_50_70,0.000000
mocktest_small_50_71,0.000000
mocktest_small_50_72,0.000000
mocktest_small_50_73,0.000000
mocktest_small_50_74,0.000000
mocktest_small_50_75,0.000000
mocktest_small_50_76,0.000000
mocktest_small_50_77,0.000000
mocktest_small_50_78,0.020000
mocktest_small_50_79,0.020000
mocktest_small_50_80,0.000000
mocktest_small_50_81,0.020000
mocktest_small_50_82,0.020000
mocktest_small_50_83,0.020000
mocktest_small_50_84,0.000000
mocktest_small_50_85,0.000000
mocktest_small_50_86,0.000000
mocktest_small_50_87,0.000000
mocktest_small_50_88,0.000000
mocktest_small_50_89,0.020000
mocktest_small_50_90,0.000000
mocktest_small_50_91,0.000000
mocktest_small_50_92,0.000000
mocktest_small_50_93,0.000000
mocktest_small_50_94,0.020000
mocktest_small_50_95,0.000000
mocktest_small_50_96,0.000000
mocktest_small_50_97,0.000000
mocktest_small_50_98,0.020000
mocktest_small_50_99,0.020000
mocktest_small_50_100,0.020000
mocktest_small_51_1,0.000000
mocktest_small_51_2,0.000000
mocktest_small_51_3,0.020000
mocktest_small_51_4,0.040000
mocktest_small_51_5,0.000000
mocktest_small_51_6,0.000000
mocktest_small_51_7,0.020000
mocktest_small_51_8,0.000000
mocktest_small_51_9,0.000000
mocktest_small_51_10,0.000000
mocktest_small_51_11,0.000000
mocktest_small_51_12,0.000000
mocktest_small_51_13,0.000000
mocktest_small_51_14,0.000000
mocktest_small_51_15,0.000000
mocktest_small_51_16,0.000000
mocktest_small_51_17,0.000000
mocktest_small_51_18,0.000000
mocktest_small_51_19,0.000000
mocktest_small_51_20,0.000000
mocktest_small_51_21,0.000000
mocktest_small_51_22,0.000000
mocktest_small_51_23,0.000000
mocktest_small_51_24,0.000000
mocktest_small_51_25,0.000000
mocktest_small_51_26,0.000000
mocktest_small_51_27,0.000000
mocktest_small_51_28,0.000000
mocktest_small_51_29,0.000000
mocktest_small_51_30,0.000000
mocktest_small_51_31,0.000000
mocktest_small_51_32,0.000000
mocktest_small_51_33,0.000000
mocktest_small_51_34,0.000000
mocktest_small_51_35,0.000000
mocktest_small_51_36,0.000000
mocktest_small_51_37,0.000000
mocktest_small_51_38,0.020000
mocktest_small_51_39,0.000000
mocktest_small_51_40,0.000000
mocktest_small_51_41,0.000000
mocktest_small_51_42,0.000000
mocktest_small_51_43,0.000000
mocktest_small_51_44,0.000000
mocktest_small_51_45,0.000000
mocktest_small_51_46,0.000000
mocktest_small_51_47,0.000000
mocktest_small_51_48,0.000000
mocktest_small_51_49,0.000000
mocktest_small_51_50,0.020000
mocktest_small_51_51,0.000000
mocktest_small_51_52,0.000000
mocktest_small_51_53,0.000000
mocktest_small_51_54,0.000000
mocktest_small_51_55,0.000000
mocktest_small_51_56,0.020000
mocktest_small_51_57,0.000000
mocktest_small_51_58,0.000000
mocktest_small_51_59,0.000000
mocktest_small_51_60,0.000000
mocktest_small_51_61,0.020000
mocktest_small_51_62,0.020000
mocktest_small_51_63,0.000000
mocktest_small_51_64,0.000000
mocktest_small_51_65,0.020000
mocktest_small_51_66,0.020000
mocktest_small_51_67,0.000000
mocktest_small_51_68,0.000000
mocktest_small_51_69,0.000000
mocktest_small_51_70,0.000000
mocktest_small_51_71,0.020000
mocktest_small_51_72,0.020000
mocktest_small_51_73,0.040000
mocktest_small_51_74,0.000000
mocktest_small_51_75,0.000000
mocktest_small_51_76,0.000000
mocktest_small_51_77,0.000000
mocktest_small_51_78,0.020000
mocktest_small_51_79,0.020000
mocktest_small_51_80,0.000000
mocktest_small_51_81,0.000000
mocktest_small_51_82,0.020000
mocktest_small_51_83,0.000000
mocktest_small_51_84,0.000000
mocktest_small_51_85,0.000000
mocktest_small_51_86,0.000000
mocktest_small_51_87,0.000000
mocktest_small_51_88,0.000000
mocktest_small_51_89,0.000000
mocktest_small_51_90,0.000000
mocktest_small_51_91,0.000000
mocktest_small_51_92,0.040000
mocktest_small_51_93,0.040000
mocktest_small_51_94,0.000000
mocktest_small_51_95,0.000000
mocktest_small_51_96,0.000000
mocktest_small_51_97,0.000000
mocktest_small_51_98,0.000000
mocktest_small_51_99,0.000000
mocktest_small_51_100,0.040000
mocktest_small_52_1,0.000000
mocktest_small_52_2,0.000000
mocktest_small_52_3,0.000000
mocktest_small_52_4,0.000000
mocktest_small_52_5,0.040000
mocktest_small_52_6,0.000000
mocktest_small_52_7,0.000000
mocktest_small_52_8,0.000000
mocktest_small_52_9,0.000000
mocktest_small_52_10,0.020000
mocktest_small_52_11,0.000000
mocktest_small_52_12,0.000000
mocktest_small_52_13,0.000000
mocktest_small_52_14,0.020000
mocktest_small_52_15,0.020000
mocktest_small_52_16,0.000000
mocktest_small_52_17,0.020000
mocktest_small_52_18,0.000000
mocktest_small_52_19,0.020000
mocktest_small_52_20,0.020000
mocktest_small_52_21,0.000000
mocktest_small_52_22,0.000000
mocktest_small_52_23,0.000000
mocktest_small_52_24,0.000000
mocktest_small_52_25,0.000000
mocktest_small_52_26,0.000000
mocktest_small_52_27,0.020000
mocktest_small_52_28,0.000000
mocktest_small_52_29,0.000000
mocktest_small_52_30,0.000000
mocktest_small_52_31,0.000000
mocktest_small_52_32,0.020000
mocktest_small_52_33,0.000000
mocktest_small_52_34,0.000000
mocktest_small_52_35,0.020000
mocktest_small_52_36,0.000000
mocktest_small_52_37,0.020000
mocktest_small_52_38,0.000000
mocktest_small_52_39,0.000000
mocktest_small_52_40,0.000000
mocktest_small_52_41,0.000000
mocktest_small_52_42,0.000000
mocktest_small_52_43,0.000000
mocktest_small_52_44,0.000000
mocktest_small_52_45,0.000000
mocktest_small_52_46,0.000000
mocktest_small_52_47,0.020000
mocktest_small_52_48,0.000000
mocktest_small_52_49,0.000000
mocktest_small_52_50,0.000000
mocktest_small_52_51,0.000000
mocktest_small_52_52,0.000000
mocktest_small_52_53,0.000000
mocktest_small_52_54,0.020000
mocktest_small_52_55,0.000000
mocktest_small_52_56,0.000000
mocktest_small_52_57,0.000000
mocktest_small_52_58,0.000000
mocktest_small_52_59,0.020000
mocktest_small_52_60,0.020000
mocktest_small_52_61,0.000000
mocktest_small_52_62,0.000000
mocktest_small_52_63,0.000000
mocktest_small_52_64,0.020000
mocktest_small_52_65,0.000000
mocktest_small_52_66,0.000000
mocktest_small_52_67,0.020000
mocktest_small_52_68,0.000000
mocktest_small_52_69,0.020000
mocktest_small_52_70,0.000000
mocktest_small_52_71,0.000000
mocktest_small_52_72,0.000000
mocktest_small_52_73,0.000000
mocktest_small_52_74,0.000000
mocktest_small_52_75,0.000000
mocktest_small_52_76,0.020000
mocktest_small_52_77,0.000000
mocktest_small_52_78,0.020000
mocktest_small_52_79,0.000000
mocktest_small_52_80,0.000000
mocktest_small_52_81,0.000000
mocktest_small_52_82,0.000000
mocktest_small_52_83,0.020000
mocktest_small_52_84,0.000000
mocktest_small_52_85,0.000000
mocktest_small_52_86,0.000000
mocktest_small_52_87,0.000000
mocktest_small_52_88,0.000000
mocktest_small_52_89,0.000000
mocktest_small_52_90,0.000000
mocktest_small_52_91,0.000000
mocktest_small_52_92,0.000000
mocktest_small_52_93,0.000000
mocktest_small_52_94,0.000000
mocktest_small_52_95,0.000000
mocktest_small_52_96,0.000000
mocktest_small_52_97,0.000000
mocktest_small_52_98,0.020000
mocktest_small_52_99,0.000000
mocktest_small_52_100,0.020000
mocktest_small_53_1,0.020000
mocktest_small_53_2,0.000000
mocktest_small_53_3,0.000000
mocktest_small_53_4,0.000000
mocktest_small_53_5,0.000000
mocktest_small_53_6,0.020000
mocktest_small_53_7,0.000000
mocktest_small_53_8,0.040000
mocktest_small_53_9,0.000000
mocktest_small_53_10,0.000000
mocktest_small_53_11,0.020000
mocktest_small_53_12,0.000000
mocktest_small_53_13,0.000000
mocktest_small_53_14,0.000000
mocktest_small_53_15,0.040000
mocktest_small_53_16,0.000000
mocktest_small_53_17,0.000000
mocktest_small_53_18,0.020000
mocktest_small_53_19,0.000000
mocktest_small_53_20,0.040000
mocktest_small_53_21,0.020000
mocktest_small_53_22,0.000000
mocktest_small_53_23,0.020000
mocktest_small_53_24,0.000000
mocktest_small_53_25,0.020000
mocktest_small_53_26,0.000000
mocktest_small_53_27,0.040000
mocktest_small_53_28,0.020000
mocktest_small_53_29,0.020000
mocktest_small_53_30,0.000000
mocktest_small_53_31,0.000000
mocktest_small_53_32,0.000000
mocktest_small_53_33,0.040000
mocktest_small_53_34,0.020000
mocktest_small_53_35,0.040000
mocktest_small_53_36,0.000000
mocktest_small_53_37,0.000000
mocktest_small_53_38,0.020000
mocktest_small_53_39,0.020000
mocktest_small_53_40,0.000000
mocktest_small_53_41,0.000000
mocktest_small_53_42,0.000000
mocktest_small_53_43,0.000000
mocktest_small_53_44,0.000000
mocktest_small_53_45,0.020000
mocktest_small_53_46,0.000000
mocktest_small_53_47,0.000000
mocktest_small_53_48,0.020000
mocktest_small_53_49,0.000000
mocktest_small_53_50,0.000000
mocktest_small_53_51,0.000000
mocktest_small_53_52,0.020000
mocktest_small_53_53,0.000000
mocktest_small_53_54,0.040000
mocktest_small_53_55,0.000000
mocktest_small_53_56,0.020000
mocktest_small_53_57,0.020000
mocktest_small_53_58,0.040000
mocktest_small_53_59,0.000000
mocktest_small_53_60,0.000000
mocktest_small_53_61,0.000000
mocktest_small_53_62,0.000000
mocktest_small_53_63,0.020000
mocktest_small_53_64,0.000000
mocktest_small_53_65,0.000000
mocktest_small_53_66,0.000000
mocktest_small_53_67,0.000000
mocktest_small_53_68,0.000000
mocktest_small_53_69,0.000000
mocktest_small_53_70,0.000000
mocktest_small_53_71,0.040000
mocktest_small_53_72,0.000000
mocktest_small_53_73,0.000000
mocktest_small_53_74,0.000000
mocktest_small_53_75,0.020000
mocktest_small_53_76,0.000000
mocktest_small_53_77,0.000000
mocktest_small_53_78,0.000000
mocktest_small_53_79,0.000000
mocktest_small_53_80,0.000000
mocktest_small_53_81,0.000000
mocktest_small_53_82,0.020000
mocktest_small_53_83,0.000000
mocktest_small_53_84,0.000000
mocktest_small_53_85,0.000000
mocktest_small_53_86,0.000000
mocktest_small_53_87,0.000000
mocktest_small_53_88,0.000000
mocktest_small_53_89,0.000000
mocktest_small_53_90,0.000000
mocktest_small_53_91,0.020000
mocktest_small_53_92,0.000000
mocktest_small_53_93,0.000000
mocktest_small_53_94,0.000000
mocktest_small_53_95,0.020000
mocktest_small_53_96,0.000000
mocktest_small_53_97,0.000000
mocktest_small_53_98,0.020000
mocktest_small_53_99,0.000000
mocktest_small_53_100,0.020000
mocktest_small_54_1,0.000000
mocktest_small_54_2,0.000000
mocktest_small_54_3,0.000000
mocktest_small_54_4,0.000000
mocktest_small_54_5,0.000000
mocktest_small_54_6,0.020000
mocktest_small_54_7,0.000000
mocktest_small_54_8,0.000000
mocktest_small_54_9,0.000000
mocktest_small_54_10,0.000000
mocktest_small_54_11,0.060000
mocktest_small_54_12,0.060000
mocktest_small_54_13,0.000000
mocktest_small_54_14,0.000000
mocktest_small_54_15,0.000000
mocktest_small_54_16,0.000000
mocktest_small_54_17,0.000000
mocktest_small_54_18,0.000000
mocktest_small_54_19,0.020000
mocktest_small_54_20,0.000000
mocktest_small_54_21,0.060000
mocktest_small_54_22,0.000000
mocktest_small_54_23,0.000000
mocktest_small_54_24,0.000000
mocktest_small_54_25,0.000000
mocktest_small_54_26,0.020000
mocktest_small_54_27,0.000000
mocktest_small_54_28,0.000000
mocktest_small_54_29,0.000000
mocktest_small_54_30,0.020000
mocktest_small_54_31,0.000000
mocktest_small_54_32,0.000000
mocktest_small_54_33,0.000000
mocktest_small_54_34,0.000000
mocktest_small_54_35,0.040000
mocktest_small_54_36,0.000000
mocktest_small_54_37,0.000000
mocktest_small_54_38,0.000000
mocktest_small_54_39,0.000000
mocktest_small_54_40,0.000000
mocktest_small_54_41,0.000000
mocktest_small_54_42,0.020000
mocktest_small_54_43,0.000000
mocktest_small_54_44,0.020000
mocktest_small_54_45,0.000000
mocktest_small_54_46,0.000000
mocktest_small_54_47,0.000000
mocktest_small_54_48,0.060000
mocktest_small_54_49,0.020000
mocktest_small_54_50,0.020000
mocktest_small_54_51,0.000000
mocktest_small_54_52,0.000000
mocktest_small_54_53,0.000000
mocktest_small_54_54,0.000000
mocktest_small_54_55,0.000000
mocktest_small_54_56,0.000000
mocktest_small_54_57,0.040000
mocktest_small_54_58,0.020000
mocktest_small_54_59,0.000000
mocktest_small_54_60,0.040000
mocktest_small_54_61,0.020000
mocktest_small_54_62,0.000000
mocktest_small_54_63,0.000000
mocktest_small_54_64,0.000000
mocktest_small_54_65,0.000000
mocktest_small_54_66,0.020000
mocktest_small_54_67,0.000000
mocktest_small_54_68,0.000000
mocktest_small_54_69,0.020000
mocktest_small_54_70,0.000000
mocktest_small_54_71,0.000000
mocktest_small_54_72,0.000000
mocktest_small_54_73,0.020000
mocktest_small_54_74,0.000000
mocktest_small_54_75,0.000000
mocktest_small_54_76,0.000000
mocktest_small_54_77,0.000000
mocktest_small_54_78,0.000000
mocktest_small_54_79,0.020000
mocktest_small_54_80,0.000000
mocktest_small_54_81,0.020000
mocktest_small_54_82,0.040000
mocktest_small_54_83,0.020000
mocktest_small_54_84,0.000000
mocktest_small_54_85,0.040000
mocktest_small_54_86,0.000000
mocktest_small_54_87,0.000000
mocktest_small_54_88,0.020000
mocktest_small_54_89,0.000000
mocktest_small_54_90,0.040000
mocktest_small_54_91,0.000000
mocktest_small_54_92,0.000000
mocktest_small_54_93,0.020000
mocktest_small_54_94,0.000000
mocktest_small_54_95,0.000000
mocktest_small_54_96,0.000000
mocktest_small_54_97,0.000000
